Change,Current Ratio,Debt / Equity Ratio,PE Ratio,PB Ratio,RSI,Bollinger Middle,Bollinger Upper,Bollinger Lower,OBV,EMA20,Inflation,GDP
0,2,0.77,-13.84,1.8,47.61422581,58.00449963,82.78142291,33.22757634,4921625056,52.87921262,2.130110004,2.241916613
1,2.38,0.69,-24.67,2,51.31324744,57.84949951,82.66360453,33.0353945,5291066056,53.07071613,2.130110004,2.241916613
1,1.76,0.64,-76.75,2.14,54.46132911,57.80899963,82.61092106,33.00707821,5682487656,53.66302896,2.442583297,2.945385182
1,1.86,0.56,-125.93,2.28,60.85998082,58.26499977,83.57814308,32.95185646,6173121256,55.18274075,2.442583297,2.945385182
1,1.75,0.48,17.99,2.62,64.8642326,58.65949974,84.89063289,32.42836659,6515491156,57.29867035,2.442583297,2.945385182
1,1.99,0.47,15.07,2.82,53.4685468,58.24449959,83.96128351,32.52771567,6074869556,57.77974922,2.442583297,2.945385182
0,1.8,0.47,11.47,2.25,55.9022317,58.06399956,83.48738902,32.6406101,6474398956,58.63310623,1.812210075,2.294439305
0,1.86,0.45,10.51,2.3,52.06765273,56.82749939,78.93802782,34.71697096,6044725656,58.85852469,1.812210075,2.294439305
0,1.76,0.45,9.65,2.09,49.50641958,55.85049953,76.03720591,35.66379316,5618505856,58.67961753,1.812210075,2.294439305
0,2.56,0.42,7.59,1.8,54.34909061,55.6489996,75.37956419,35.918435,6002130256,59.28441574,1.812210075,2.294439305
0,2.4,0.43,9.93,2.04,37.76387585,54.07599964,76.3055153,31.84648398,5377517556,56.57161417,1.233584396,-2.767953145
0,2.16,0.48,9.21,1.06,43.81605459,53.10649967,75.66095726,30.55204208,5943757156,55.1857462,1.233584396,-2.767953145
0,2.69,0.48,19.62,1.43,40.35798919,52.35049973,76.50140697,28.19959249,5498887656,53.05757991,1.233584396,-2.767953145
1,2.38,0.5,-29.13,1.14,44.06106217,52.01549988,76.65217069,27.37882906,6279919356,51.81304865,1.233584396,-2.767953145
1,2.25,0.51,-15.88,1.44,50.11618403,52.65049992,76.69095565,28.61004418,6969168256,51.92323461,4.697858864,5.946623245
1,2.03,0.46,3588.02,1.66,53.43263475,53.51550007,77.4357666,29.59523354,7506536856,52.77816479,4.697858864,5.946623245
1,2.11,0.45,44.4,1.86,56.15237757,54.73049984,78.95300958,30.5079901,8057450756,54.2059583,4.697858864,5.946623245
1,1.93,0.45,19.39,2.06,57.85402462,55.83249989,81.10214247,30.5628573,8568942456,55.91777182,4.697858864,5.946623245
1,1.34,0.44,11.78,2.1,66.64740596,58.33899994,89.90588125,26.77211863,9152045256,60.11607927,8.002799821,2.06180457
1,1.51,0.38,10.11,2.64,61.57940016,60.63149986,94.27937316,26.98362657,8647945156,62.94407149,8.002799821,2.06180457
1,1.54,0.34,7.3,2.31,65.09429025,63.24599972,101.0661404,25.425859,9098880756,66.69606433,8.002799821,2.06180457
1,1.46,0.35,7.22,2.66,68.92111483,66.40149975,110.8556321,21.94736739,9523223456,71.58215344,8.002799821,2.06180457
1,1.46,0.35,7.87,3.06,68.92111483,66.40149975,110.8556321,21.94736739,9523223456,71.58215344,8.002799821,2.06180457
1,1.4,0.35,7.63,2.53,68.92111483,66.40149975,110.8556321,21.94736739,9523223456,71.58215344,8.002799821,2.06180457
1,1.17,0.47,23.63,4.58,80.26432124,74.88500004,114.5852443,35.18475573,2598427800,81.25367376,1.464832656,1.841876169
1,1.2,0.46,23.96,4.51,82.86367315,80.72299976,125.8217601,35.62423941,2811743500,87.77296149,1.464832656,1.841876169
1,1.17,0.44,26.71,4.88,73.4481947,83.99099979,128.1059948,39.87600481,2660827000,90.04982233,1.622222977,2.287772842
0,1.2,0.43,25.99,4.43,74.90415185,87.46000004,129.8897322,45.03026786,2787029700,92.44126817,1.622222977,2.287772842
0,1.19,0.42,25.66,4.3,74.90415185,87.46000004,129.8897322,45.03026786,2787029700,92.44126817,1.622222977,2.287772842
1,1.22,0.41,25.79,4.31,82.95877828,95.03600006,140.7918488,49.28015133,3035142500,99.97042585,1.622222977,2.287772842
1,1.2,0.41,28.73,4.95,84.92322736,99.62550011,148.588701,50.66229924,3188239600,104.8780043,0.118627136,2.706370303
1,0.99,0.49,28.62,6.35,84.92322736,99.62550011,148.588701,50.66229924,3188239600,104.8780043,0.118627136,2.706370303
1,1.05,0.57,27.82,6.06,70.22363472,103.6369999,150.3576581,56.91634166,3064486400,107.7524799,0.118627136,2.706370303
1,1.01,0.58,25.88,5.79,77.34880624,112.1055004,161.0611604,63.14984039,3328065900,116.0437767,0.118627136,2.706370303
1,1.03,0.56,30.22,6.58,74.43013574,116.3185005,165.6984784,66.93852268,3173882700,119.9996076,1.261583206,1.667476026
1,1.01,0.45,28.31,5.94,74.43013574,116.3185005,165.6984784,66.93852268,3173882700,119.9996076,1.261583206,1.667476026
1,0.97,0.44,27.5,5.59,74.01579721,120.1085003,169.7721041,70.44489649,3005660500,123.5272634,1.261583206,1.667476026
1,0.98,0.43,30.56,5.95,72.82288186,127.4670002,174.5915876,80.34241281,3013656900,129.5087118,1.261583206,1.667476026
1,0.97,0.43,27.22,5.49,74.96404178,131.3115002,178.3889923,84.23400807,3157359200,133.1450252,2.130110004,2.241916613
1,0.93,0.41,31.69,6.07,74.96404178,131.3115002,178.3889923,84.23400807,3157359200,133.1450252,2.130110004,2.241916613
1,0.81,0.4,31.15,7.99,68.97299857,134.5579998,180.1017133,89.01428633,2956328100,135.6959745,2.130110004,2.241916613
1,0.99,0.61,25.91,6.44,76.29895576,142.1339989,187.5190124,96.74898532,3386309300,142.9621459,2.130110004,2.241916613
1,0.98,0.58,27.04,6.77,76.82497384,146.2499985,192.738188,99.76180898,3544583300,147.292417,2.442583297,2.945385182
1,1,0.55,28.42,7.16,80.88857683,151.1704983,202.1283685,100.2126281,3676828900,153.1674245,2.442583297,2.945385182
1,1.01,0.53,28.54,7.07,80.88857683,151.1704983,202.1283685,100.2126281,3676828900,153.1674245,2.442583297,2.945385182
1,1.02,0.51,32.62,7.99,67.69589588,161.3904991,221.9422043,100.8387939,3617844800,165.0219971,2.442583297,2.945385182
1,1.02,0.49,29.57,7.32,74.45975563,167.9134991,233.5349934,102.2920048,3752421300,172.3665687,1.812210075,2.294439305
1,0.96,0.47,27.65,6.88,77.39378499,175.3684994,248.742992,101.9940068,3859295100,181.118325,1.812210075,2.294439305
1,0.98,0.45,30.14,7.5,77.39378499,175.3684994,248.742992,101.9940068,3859295100,181.118325,1.812210075,2.294439305
1,1.01,0.45,35.43,8.5,80.65175318,191.1164993,286.0787435,96.15425516,4114612000,201.080579,1.812210075,2.294439305
1,1.01,0.58,35.22,8.3,76.89914926,197.7979996,299.25278,96.34321912,3902223000,209.0852862,1.233584396,-2.767953145
1,1.04,0.48,37.22,8.46,79.05758519,206.2054993,313.1889302,99.22206831,4100209600,218.0495439,1.233584396,-2.767953145
1,1.11,0.69,36.41,8.04,79.05758519,206.2054993,313.1889302,99.22206831,4100209600,218.0495439,1.233584396,-2.767953145
1,1.13,0.56,38.43,8.41,85.23905586,227.4909988,364.3148056,90.6671921,4386869900,244.9674496,1.233584396,-2.767953145
1,0.98,0.69,38.89,11.32,76.75387894,237.2359993,380.3717219,94.10027669,4198181200,255.2067412,4.697858864,5.946623245
1,0.99,0.66,35.97,9.98,76.75387894,237.2359993,380.3717219,94.10027669,4198181200,255.2067412,4.697858864,5.946623245
1,1,0.62,35.99,10.32,80.47429026,249.1675003,402.9608022,95.3741984,4322611200,268.5841957,4.697858864,5.946623245
1,1,0.58,39.76,11.34,88.66654938,284.3890015,493.0575907,75.72041218,4574198100,312.6476086,4.697858864,5.946623245
1,1.01,0.55,45.66,12.77,88.90936613,304.7970001,541.741726,67.85227423,4733761900,337.7145007,8.002799821,2.06180457
1,1.03,0.48,41,11.64,88.90936613,304.7970001,541.741726,67.85227423,4733761900,337.7145007,8.002799821,2.06180457
1,1.04,0.45,39.52,11.17,69.82082943,320.7645004,559.5416607,81.98734017,4548873000,351.1969291,8.002799821,2.06180457
0,1.02,0.44,40.31,11.41,66.02784788,349.6825005,580.8154802,118.5495208,4269352600,371.6583922,8.002799821,2.06180457
0,1.03,0.42,39.39,10.8,66.02784788,349.6825005,580.8154802,118.5495208,4269352600,371.6583922,8.002799821,2.06180457
0,1.06,0.4,36.67,9.73,66.02784788,349.6825005,580.8154802,118.5495208,4269352600,371.6583922,8.002799821,2.06180457
1,1.37,3.71,235.35,7.3,77.5201045,46.40050001,79.95947766,12.84152236,1132517700,51.73945101,1.464832656,1.841876169
1,1.47,3.61,227.02,7.17,77.70918733,49.19300003,81.98030379,16.40569628,1319561400,53.80521761,1.464832656,1.841876169
1,1.18,1.67,311.51,3.54,77.88447215,51.86149998,83.51170695,20.21129301,1486981800,55.70757772,1.622222977,2.287772842
1,1.2,1.67,160.27,3.56,78.13837273,54.37350006,84.73472178,24.01227834,1611058200,57.47447528,1.622222977,2.287772842
1,1.19,1.69,199.2,3.61,81.17811777,56.83199997,87.30387472,26.36012522,1742752100,59.67023943,1.622222977,2.287772842
1,1.16,1.69,154.04,3.93,77.77885215,58.81499977,89.55807721,28.07192234,1515760700,61.48259729,1.622222977,2.287772842
1,1.38,1.77,75.82,3.91,79.69978262,61.03049984,91.90653807,30.15446161,1703013600,63.4880643,0.118627136,2.706370303
0,1.13,1.85,74.92,4.22,75.59456358,63.18250008,93.1167734,33.24822676,1571090200,65.08920132,0.118627136,2.706370303
1,1.43,1.5,18.02,3.62,73.00915188,64.91850014,94.25752333,35.57947694,1433518200,66.4016586,0.118627136,2.706370303
1,1.24,1.68,17.74,3.64,77.41794766,67.04949989,96.1422784,37.95672139,1561478500,68.31102416,0.118627136,2.706370303
1,1.15,1.71,19.54,4.07,77.44412199,69.24699993,97.22365126,41.2703486,1718056400,70.04330757,1.261583206,1.667476026
1,1.01,1.66,20.59,4.04,83.56824637,72.2789999,100.4056753,44.15232451,1857515500,73.0325164,1.261583206,1.667476026
1,0.93,1.79,102.28,4.93,73.2156282,74.95599995,100.623343,49.28865691,1711852100,75.04941952,1.261583206,1.667476026
1,0.94,1.86,96.56,4.71,64.36670052,77.05449982,99.12789828,54.98110136,1529900200,76.16566496,1.261583206,1.667476026
0,1.38,1.61,90.77,3.89,68.58722136,79.10999966,99.56433334,58.65566597,1658321900,77.90702991,2.130110004,2.241916613
1,1.02,1.83,83.84,4.63,71.31691664,81.18599968,101.3426152,61.02938416,1795925700,80.02826518,2.130110004,2.241916613
1,0.95,1.82,82.77,4.83,71.08472996,82.97999992,103.1213015,62.83869835,1610055600,81.92843072,2.130110004,2.241916613
1,7.13,1.2,92.16,3.21,75.77000286,84.92249985,107.8201099,62.0248898,1739678300,84.69810419,2.130110004,2.241916613
1,0.88,1.31,146.43,3.66,74.1281711,86.92099991,111.0769125,62.76508736,1558406600,87.07066576,2.442583297,2.945385182
1,0.91,1.23,162.19,3.48,71.98055828,88.69249992,113.5134367,63.8715631,1394209400,89.0467928,2.442583297,2.945385182
1,0.91,1.27,141.99,3.56,73.59596475,90.60750008,116.1973127,65.0176874,1519412500,91.16900318,2.442583297,2.945385182
0,0.96,1.34,126.19,3.76,70.24124428,92.36749992,117.8311386,66.90386122,1365224000,92.831955,2.442583297,2.945385182
1,0.82,1.44,88.54,3.9,77.99185124,95.07849998,123.4304802,66.72651975,1485254500,96.18129262,1.812210075,2.294439305
1,0.76,1.94,90.31,4.53,78.71611352,97.88300018,128.4527198,67.31328059,1598321100,99.43545581,1.812210075,2.294439305
1,0.76,2.02,86.71,4.7,81.1747089,100.807,135.1343835,66.47961647,1712752400,103.2044595,1.812210075,2.294439305
1,0.72,2.09,82.21,5.1,81.98719227,103.9794998,141.1576513,66.80134831,1841356300,106.913558,1.812210075,2.294439305
1,0.63,2.28,79.12,5.64,82.56777387,107.0724995,146.8063793,67.33861961,1997976800,110.4836948,1.233584396,-2.767953145
1,0.47,2.43,81.43,5.95,87.12588045,111.4249996,157.101322,65.74867724,2141882200,115.8995339,1.233584396,-2.767953145
1,1.75,2.75,96.46,7.1,86.22659684,115.8064995,164.8393643,66.77363468,2022739800,120.7186259,1.233584396,-2.767953145
1,0.62,2.67,103.98,7.35,78.70307683,119.4434998,169.9942224,68.89277706,1892922000,124.3825666,1.233584396,-2.767953145
1,0.56,2.69,68.73,7.26,81.74029148,123.725,176.8302664,70.61973363,2037415100,128.9299416,4.697858864,5.946623245
1,0.61,2.92,82.4,8.32,85.65196352,128.4085003,188.839399,67.97760162,2137996500,135.2318525,4.697858864,5.946623245
1,0.66,3.03,79.32,9.68,70.27847462,132.3640007,193.6731417,71.05485966,2044487800,138.8592959,4.697858864,5.946623245
1,0.67,3.14,59.88,8.8,77.38686484,138.4625011,204.4999157,72.42508656,2147979900,145.5146015,4.697858864,5.946623245
0,0.62,3.27,82.32,10.93,65.8309645,142.9700016,208.6813678,77.25863537,2023021000,149.237021,8.002799821,2.06180457
0,0.71,3.43,54.69,9.93,59.41141246,146.3800018,209.8969921,82.86301153,1915387600,151.0601623,8.002799821,2.06180457
0,0.69,3.52,47.16,9.28,51.47017747,148.6085018,208.4802064,88.73679719,1823995200,150.4401472,8.002799821,2.06180457
0,0.46,3.62,38.78,8.15,48.84145203,149.8400017,207.5414889,92.1385145,1665948400,149.0306093,8.002799821,2.06180457
0,0.45,3.75,35.07,7.89,48.84145203,149.8400017,207.5414889,92.1385145,1665948400,149.0306093,8.002799821,2.06180457
0,0.52,3.95,34.7,8.03,48.84145203,149.8400017,207.5414889,92.1385145,1665948400,149.0306093,8.002799821,2.06180457
1,0.8,2.01,132.89,2.98,70.15684516,46.20749998,63.81906545,28.59593451,900942200,49.35720798,1.464832656,1.841876169
1,0.81,1.94,59.6,3.22,71.80364059,47.6500001,66.32264268,28.97735751,1059577700,50.81747412,1.464832656,1.841876169
1,0.85,1.96,22.13,3.23,75.88829177,49.65,69.29961983,30.00038017,1215288300,52.73866686,1.622222977,2.287772842
1,0.86,2,26.11,3.53,76.20064532,51.55499992,71.91594832,31.19405153,1362344600,54.52736493,1.622222977,2.287772842
1,0.77,2.11,27.05,3.6,71.61958113,53.28449974,73.4320593,33.13694018,1226678900,55.91428221,1.622222977,2.287772842
1,0.72,2.15,26.87,3.48,76.50789738,55.18349991,76.67233314,33.69466668,1407260100,57.91292214,1.622222977,2.287772842
0,0.78,2.25,34.28,3.89,66.92340516,56.67150002,78.17763807,35.16536196,1232094800,59.14692982,0.118627136,2.706370303
0,0.63,2.2,28.41,3.47,61.4261768,58.07800007,78.35348205,37.80251809,1073619700,59.88246058,0.118627136,2.706370303
0,0.66,2.17,22.9,3.17,64.20475258,59.41399994,79.22933914,39.59866073,1243253100,60.88222597,0.118627136,2.706370303
0,0.61,2.17,23.43,3.32,60.53876024,60.65999985,79.21351972,42.10647998,1093927800,61.52582344,0.118627136,2.706370303
1,0.52,2.27,21.21,3.18,66.21079185,62.18099995,80.23240867,44.12959122,1296252400,62.82050718,1.261583206,1.667476026
1,0.49,2.25,23.74,3.48,68.06768598,63.66399994,81.77364439,45.55435549,1479656700,64.25950653,1.261583206,1.667476026
1,0.57,2.07,24.93,3.37,63.19621149,64.83899975,82.49354909,47.1844504,1308828200,65.21288654,1.261583206,1.667476026
1,0.42,2.32,22.97,3.11,64.91051431,66.01449947,83.51073598,48.51826297,1468951200,66.29642081,1.261583206,1.667476026
0,0.52,2.4,22.61,3.29,65.63861262,67.3324995,84.12657782,50.53842119,1630768600,67.37009499,2.130110004,2.241916613
1,0.55,2.42,21.84,3.27,64.26125,68.46399937,84.5468313,52.38116744,1477456700,68.25199044,2.130110004,2.241916613
1,0.41,2.47,22.22,3.22,64.51716082,69.66349945,84.46343173,54.86356717,1611637300,69.07846757,2.130110004,2.241916613
1,0.47,2.26,23.06,3.04,67.92248716,71.12649937,84.26543488,57.98756385,1746901600,70.21956566,2.130110004,2.241916613
0,0.45,2.18,17.39,3.04,50.64716354,71.58899937,83.46277109,59.71522764,1435010700,69.95389277,2.442583297,2.945385182
0,0.46,2.12,15.31,2.48,51.37995125,72.1569994,82.07645218,62.23754662,1714263100,69.78495063,2.442583297,2.945385182
0,0.52,2.09,15.19,2.46,53.46349317,72.54699936,81.4780074,63.61599132,1904567200,69.83209808,2.442583297,2.945385182
1,0.62,2.07,14.74,2.49,54.639771,72.88549919,81.08271883,64.68827955,2174982400,69.98713627,2.442583297,2.945385182
1,0.68,1.75,19.13,2.33,59.49820887,73.16899948,81.47584677,64.86215219,2483694100,70.62264745,1.812210075,2.294439305
1,0.61,1.59,48.48,2.28,60.08260308,73.45899963,81.91888321,64.99911606,2718545700,71.26049052,1.812210075,2.294439305
1,0.6,1.52,71.39,2.24,63.29713734,74.05649986,82.87796698,65.23503275,2954327000,72.19187246,1.812210075,2.294439305
1,0.51,1.41,65.76,2.22,64.75951334,74.35249977,83.90291881,64.80208073,3151996900,73.20407506,1.812210075,2.294439305
0,0.61,1.01,50.2,2.13,51.55002194,74.41849976,83.88965606,64.94734346,2897128700,73.10749671,1.233584396,-2.767953145
1,0.63,1.29,34.22,1.97,59.1407588,75.13399963,84.37535548,65.89264379,3137986200,73.87630658,1.233584396,-2.767953145
0,0.64,1.4,125.01,2.36,56.74456344,75.56149979,84.67376892,66.44923065,2862304500,74.35761074,1.233584396,-2.767953145
1,1.13,1.46,-896.11,2.52,52.91683943,75.93949966,84.30239488,67.57660445,2589684000,74.437838,1.233584396,-2.767953145
0,0.64,1.4,-152.99,2.32,53.6035775,75.98149948,84.33594318,67.62705579,2837899500,74.58280572,4.697858864,5.946623245
0,0.56,1.45,69.78,2.29,51.08040186,75.76349945,84.13071933,67.39627957,2622048400,74.486348,4.697858864,5.946623245
0,0.59,1.5,25.46,2.24,50.49139136,75.70099945,84.13035263,67.27164628,2419200700,74.34669549,4.697858864,5.946623245
1,0.7,1.54,22.46,2.19,55.9955929,75.79949951,84.31371685,67.28528218,2627533300,74.74796236,4.697858864,5.946623245
1,0.84,1.49,19.35,2.33,61.34983585,76.16949959,85.55762947,66.7813697,2829742900,75.72148987,8.002799821,2.06180457
1,0.79,1.52,23.02,2.5,55.49600663,76.3284996,85.8492187,66.8077805,2609489600,76.11087155,8.002799821,2.06180457
0,0.87,1.55,28.74,2.29,45.74797654,75.93749962,85.95655911,65.91844012,2403404900,75.44412194,8.002799821,2.06180457
0,0.72,1.54,24.21,2.01,40.21026196,74.95049973,86.52509008,63.37590937,2035514100,74.09896744,8.002799821,2.06180457
0,0.73,1.64,51.41,1.83,40.21026196,74.95049973,86.52509008,63.37590937,2035514100,74.09896744,8.002799821,2.06180457
0,0.75,1.69,36.48,1.65,40.21026196,74.95049973,86.52509008,63.37590937,2035514100,74.09896744,8.002799821,2.06180457
1,0.99,1.03,23.8,1.19,60.35578381,56.93549995,75.10342866,38.76757125,1277963990,60.09405613,1.464832656,1.841876169
0,1.13,1,19.54,1.15,62.31740327,58.13450012,76.16596586,40.10303438,1466433190,60.94319385,1.464832656,1.841876169
1,1.22,0.99,18.28,1.18,64.20755865,59.54750023,77.02149379,42.07350667,1667216690,61.92193741,1.622222977,2.287772842
1,1.41,1.02,26.02,1.24,66.63004596,61.06850033,78.07383361,44.06316704,1842100390,63.09032455,1.622222977,2.287772842
1,1.32,1.04,23.81,1.29,67.09836241,62.4460001,79.20253173,45.68946846,2024389890,64.20267428,1.622222977,2.287772842
1,1.4,1.01,21.38,1.28,73.21871049,64.04150009,82.37706877,45.70593142,2252191690,66.04432443,1.622222977,2.287772842
1,1.03,1.04,31.38,1.45,63.42493097,65.43250008,83.19248572,47.67251443,2027645890,67.06676961,0.118627136,2.706370303
0,1.03,1.07,19.1,1.32,56.06553005,66.56350021,82.52921566,50.59778477,1805863290,67.40517276,0.118627136,2.706370303
0,1,1.04,17.58,1.23,57.21127997,67.50400028,82.37193503,52.63606554,2025480490,67.83706131,0.118627136,2.706370303
0,0.97,1.07,20.33,1.24,56.54953683,68.40200024,81.86433921,54.93966126,1814923490,68.17543636,0.118627136,2.706370303
1,0.73,1.07,17.45,1.24,64.10235579,69.71350021,82.58100352,56.84599691,2052270090,69.36634721,1.261583206,1.667476026
1,0.73,1.1,20.99,1.39,67.45360996,71.17850018,84.35827005,57.9987303,2242751690,70.93050471,1.261583206,1.667476026
1,0.82,1.12,22.63,1.48,60.5982101,72.18200016,84.8412827,59.52271762,2052802690,71.79807578,1.261583206,1.667476026
0,1.12,1.24,19.31,1.36,57.92974758,72.7630003,85.30007089,60.22592971,1840698490,72.35254501,1.261583206,1.667476026
0,0.7,1.23,24.85,1.3,61.2622453,73.71200047,86.02990932,61.39409161,2034702090,73.27230283,2.130110004,2.241916613
1,0.73,1.28,26.39,1.39,62.4161546,74.43250027,87.28012861,61.58487192,2193152690,74.25494031,2.130110004,2.241916613
1,0.62,1.28,24.88,1.42,62.66629501,75.38900013,88.07004704,62.70795322,2333683690,75.17542201,2.130110004,2.241916613
1,0.71,1.28,27.59,1.41,62.8197294,76.4045002,88.44751355,64.36148684,2492025590,76.02633426,2.130110004,2.241916613
0,0.68,1.3,19.25,1.41,54.40476813,76.64850044,88.56961603,64.72738486,2231561590,76.16382635,2.442583297,2.945385182
0,0.64,1.34,18.3,1.3,55.94571238,77.22750053,88.41747194,66.03752913,2458156190,76.44155735,2.442583297,2.945385182
0,0.66,1.32,19.96,1.3,56.86237151,77.88950043,88.04784837,67.73115248,2679938690,76.78236109,2.442583297,2.945385182
1,0.68,1.32,19.62,1.33,62.4794241,78.75400047,88.68278713,68.82521381,2937775490,77.68880318,2.442583297,2.945385182
1,0.65,1.32,23.08,1.4,65.34275916,79.69300041,90.1331246,69.25287622,3151317090,78.86129812,1.812210075,2.294439305
